char1:context,char1:importance,char1:expectation,char2:relationship,char2:responsibility,char2:importance,char2:expectation,char2:aware,event:intro,event:progress,char1:attention,char1_name,char2_name,story,response,n,temperature,domain,model,prompt
medium,high,high,close,help,high,low,not-aware,begin,finish-done,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do well. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a lot about whether John and Steve become friends. Sam expects John to do poorly. John is not aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the trip, John had several conversations about their backgrounds and interests, as well as exchanged their contact information. John's thoughts are on the relationship.","<answer>0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 4, 4, 4, 4, 2, 4</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,close,help,high,high,not-aware,begin,early-below-exp,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do well. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a lot about whether John and Steve become friends. Sam expects John to do well. John is not aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the first day, John got to say hello and briefly introduce himself to Steve. John's thoughts are on the relationship.","

<answer>0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 2, 1, 4</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,close,help,high,high,not-aware,begin,early-above-exp,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do well. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a lot about whether John and Steve become friends. Sam expects John to do well. John is not aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the first day, John got to introduce himself to Steve and have a small talk. John's thoughts are on the relationship.","

<answer>0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 3, 1, 4</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,close,help,high,high,not-aware,begin,finish-not-done,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do well. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a lot about whether John and Steve become friends. Sam expects John to do well. John is not aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the trip, John only got to introduce himself to Steve and they had a couple of small talk. John's thoughts are on the relationship.","<answer>0, 0, 0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,high,close,help,high,high,not-aware,begin,finish-done,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do well. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a lot about whether John and Steve become friends. Sam expects John to do well. John is not aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the trip, John had several conversations about their backgrounds and interests, as well as exchanged their contact information. John's thoughts are on the relationship.","<answer>0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 5</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,low,close,help,low,low,aware,begin,early-below-exp,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do poorly. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a little about whether John and Steve become friends. Sam expects John to do poorly. John is aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the first day, John got to say hello and briefly introduce himself to Steve. John's thoughts are on the relationship.","<answer>0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,1,1,1,0,2</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,low,close,help,low,low,aware,begin,early-above-exp,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do poorly. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a little about whether John and Steve become friends. Sam expects John to do poorly. John is aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the first day, John got to introduce himself to Steve and have a small talk. John's thoughts are on the relationship.","<answer>0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 4</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,low,close,help,low,low,aware,begin,finish-not-done,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do poorly. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a little about whether John and Steve become friends. Sam expects John to do poorly. John is aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the trip, John only got to introduce himself to Steve and they had a couple of small talk. John's thoughts are on the relationship.","

<answer>0, 0, 0, 0, 2, 4, 2, 3, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,low,close,help,low,low,aware,begin,finish-done,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do poorly. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a little about whether John and Steve become friends. Sam expects John to do poorly. John is aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the trip, John had several conversations about their backgrounds and interests, as well as exchanged their contact information. John's thoughts are on the relationship.","

<answer>0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 4, 4, 5, 4, 2, 5</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,low,close,help,low,high,aware,begin,early-below-exp,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do poorly. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a little about whether John and Steve become friends. Sam expects John to do well. John is aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the first day, John got to say hello and briefly introduce himself to Steve. John's thoughts are on the relationship.","<answer>0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,low,close,help,low,high,aware,begin,early-above-exp,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do poorly. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a little about whether John and Steve become friends. Sam expects John to do well. John is aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the first day, John got to introduce himself to Steve and have a small talk. John's thoughts are on the relationship.","<answer>0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 4</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,low,close,help,low,high,aware,begin,finish-not-done,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do poorly. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a little about whether John and Steve become friends. Sam expects John to do well. John is aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the trip, John only got to introduce himself to Steve and they had a couple of small talk. John's thoughts are on the relationship.","<answer>0, 0, 0, 0, 2, 4, 2, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
medium,high,low,close,help,low,high,aware,begin,finish-done,event,john,sam,"John is going on a 3-day business trip with his company. He has a plan to befriend a new boss, Steve. It is very important for John to achieve the plan. He expects to do poorly. Sam is a close colleague of John. Sam has been helping John on how to make new friends. Sam cares a little about whether John and Steve become friends. Sam expects John to do well. John is aware of Sam's thoughts and expectation about the potential friendship. The trip begins. After the trip, John had several conversations about their backgrounds and interests, as well as exchanged their contact information. John's thoughts are on the relationship.","<answer>0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 4, 4, 4, 4, 2, 4</answer>",0,0,social2,meta-llama/llama-3.1-405b-instruct,reversed_order
